Gene	LINC1KD-1-D2-NTC_ATCACG_L008	LINC1KD-2-D2-658_CGATGT_L008	LINC1KD-3-D3-NTC_TTAGGC_L008	LINC1KD-4-1D3-658_TGACCA_L008	LINC1KD-5-2D3-NTC_GCCAAT_L008	LINC1KD-6-2D3-658_TAGCTT_L008
ENSMUSG00000107980.1	0	0	0	0	0	0
ENSMUSG00000107985.1	0	0	0	0	0	0
ENSMUSG00000107988.1	0	0	0	0	0	0
ENSMUSG00000107989.1	0	0	0	0	0	0
ENSMUSG00000107993.2	0	0	0	0	0	0
ENSMUSG00000107994.1	0	19	12	11	11	20
ENSMUSG00000107996.1	0	0	0	0	0	0
ENSMUSG00000107997.1	0	0	0	2	2	0
ENSMUSG00000107999.1	0	0	0	0	0	0
ENSMUSG00000108003.1	0	0	0	0	0	0
ENSMUSG00000108004.1	0	0	0	0	2	0
ENSMUSG00000108005.1	0	0	0	0	0	0
ENSMUSG00000108006.1	0	0	0	0	0	0
ENSMUSG00000108008.1	0	0	0	0	0	0
ENSMUSG00000108010.1	0	0	4	0	1	1
ENSMUSG00000108012.1	0	0	0	0	0	0
ENSMUSG00000108014.1	0	0	0	0	0	0
ENSMUSG00000108015.3	0	0	0	0	0	0
ENSMUSG00000108020.1	0	0	0	0	0	0
ENSMUSG00000108021.1	0	0	0	0	0	0
ENSMUSG00000108024.1	0	0	0	0	0	5
ENSMUSG00000108025.1	0	0	0	0	0	0
ENSMUSG00000108026.1	0	0	0	0	0	0
ENSMUSG00000108027.1	0	9	0	0	0	0
ENSMUSG00000108030.1	0	0	1	0	0	0
ENSMUSG00000108033.1	0	0	0	0	0	0
ENSMUSG00000108034.1	0	0	0	0	0	0
ENSMUSG00000108035.1	0	0	0	0	0	3
ENSMUSG00000108037.2	430	595	440	538	508	470
ENSMUSG00000108038.1	0	0	0	0	0	0
ENSMUSG00000108040.1	0	0	0	0	0	0
ENSMUSG00000108042.1	0	8	1	0	1	4
ENSMUSG00000108043.2	0	0	13	4	7	5
ENSMUSG00000108046.1	0	0	0	0	0	0
ENSMUSG00000108048.1	0	0	0	0	0	0
ENSMUSG00000108049.1	0	0	0	9	0	2
ENSMUSG00000108050.1	0	0	0	0	0	0
ENSMUSG00000108053.1	0	0	0	0	2	0
ENSMUSG00000108055.1	0	0	0	0	0	0
ENSMUSG00000108057.1	0	0	0	0	0	0
ENSMUSG00000108059.1	0	0	0	0	0	0
ENSMUSG00000108060.2	0	0	0	0	0	0
ENSMUSG00000108062.1	0	0	0	0	0	0
ENSMUSG00000108063.1	0	0	0	0	0	0
ENSMUSG00000108064.1	0	0	0	0	0	0
ENSMUSG00000108067.1	0	0	0	0	0	0
ENSMUSG00000108070.1	0	0	0	0	0	0
ENSMUSG00000108071.1	0	0	0	0	0	0
ENSMUSG00000108072.1	68	83	149	193	90	141
ENSMUSG00000108074.1	0	0	0	0	0	0
ENSMUSG00000108075.1	0	0	0	0	0	0
ENSMUSG00000108076.1	0	0	0	0	0	0
ENSMUSG00000108077.1	0	0	0	0	0	0
ENSMUSG00000108079.1	0	0	0	0	1	0
ENSMUSG00000108080.1	0	0	0	0	0	0
ENSMUSG00000108081.1	0	0	0	0	0	0
ENSMUSG00000108084.1	16	16	5	32	6	35
ENSMUSG00000108085.1	0	0	3	0	1	0
ENSMUSG00000108087.1	0	0	0	0	0	0
ENSMUSG00000108088.1	0	0	0	0	0	0
ENSMUSG00000108092.1	0	0	0	0	0	0
ENSMUSG00000108093.1	0	0	0	0	0	0
ENSMUSG00000108094.1	0	2	1	9	2	0
ENSMUSG00000108095.1	0	0	0	0	0	0
ENSMUSG00000108101.1	0	0	0	0	1	0
ENSMUSG00000108102.1	0	0	0	0	0	0
ENSMUSG00000108103.1	0	0	2	0	1	4
ENSMUSG00000108108.1	0	0	0	0	0	0
ENSMUSG00000108109.1	0	0	0	0	0	0
ENSMUSG00000108111.1	0	0	0	0	0	0
ENSMUSG00000108112.1	0	0	1	8	2	0
ENSMUSG00000108113.2	0	7	11	1	2	1
ENSMUSG00000108118.1	0	0	0	0	0	0
ENSMUSG00000108119.1	0	0	0	0	0	0
ENSMUSG00000108120.1	0	0	0	0	0	0
ENSMUSG00000108121.1	0	0	0	0	0	0
ENSMUSG00000108122.1	1	5	8	5	6	2
ENSMUSG00000108123.1	0	0	0	0	0	0
ENSMUSG00000108124.1	0	0	0	0	0	0
ENSMUSG00000108126.1	0	0	0	0	0	0
ENSMUSG00000108128.1	0	0	0	0	0	0
ENSMUSG00000108129.2	0	0	0	0	1	0
ENSMUSG00000108130.1	0	0	0	0	0	0
ENSMUSG00000108132.1	0	0	0	0	0	0
ENSMUSG00000108137.1	0	0	0	0	0	0
ENSMUSG00000108141.1	0	0	0	0	0	0
ENSMUSG00000108143.1	0	10	0	0	0	0
ENSMUSG00000108145.1	0	0	0	0	0	0
ENSMUSG00000108146.1	0	0	0	0	0	0
ENSMUSG00000108147.1	0	0	0	0	0	0
ENSMUSG00000108148.1	0	0	0	0	0	0
ENSMUSG00000108151.1	18	0	0	2	0	4
ENSMUSG00000108152.1	0	0	3	0	0	0
ENSMUSG00000108154.1	2	0	8	5	5	0
ENSMUSG00000108155.1	0	0	0	0	0	0
ENSMUSG00000108158.1	0	0	0	0	0	0
ENSMUSG00000108161.1	0	0	0	0	0	0
ENSMUSG00000108166.1	0	0	0	0	0	0
ENSMUSG00000108168.1	0	0	0	0	0	0
ENSMUSG00000108169.1	0	0	0	0	0	0
ENSMUSG00000108170.1	0	0	2	2	0	0
ENSMUSG00000108171.1	0	0	0	0	0	0
ENSMUSG00000108173.1	0	0	0	0	0	0
ENSMUSG00000108175.1	25	15	10	20	17	23
ENSMUSG00000108176.1	0	0	5	0	0	1
ENSMUSG00000108178.1	0	0	0	0	0	0
ENSMUSG00000108179.1	0	0	0	0	0	0
ENSMUSG00000108180.1	0	0	0	0	0	0
ENSMUSG00000108181.1	0	0	3	7	2	2
ENSMUSG00000108184.1	0	0	0	0	0	0
ENSMUSG00000108187.1	0	0	0	0	0	0
ENSMUSG00000108189.1	0	0	0	0	0	0
ENSMUSG00000108190.1	8	0	0	0	0	0
ENSMUSG00000108192.1	0	0	0	0	0	0
ENSMUSG00000108194.1	1	0	0	0	0	0
ENSMUSG00000108195.1	0	0	0	0	0	0
ENSMUSG00000108196.1	0	0	0	0	0	0
ENSMUSG00000108197.1	0	0	0	0	1	0
ENSMUSG00000108199.1	0	0	0	0	0	0
ENSMUSG00000108200.1	0	0	0	0	0	0
ENSMUSG00000108206.1	0	0	0	1	0	0
ENSMUSG00000108207.2	1	3	11	11	11	14
ENSMUSG00000108210.1	0	0	0	0	0	0
ENSMUSG00000108211.1	0	6	0	0	0	0
ENSMUSG00000108213.1	0	0	0	0	0	0
ENSMUSG00000108214.1	0	0	0	0	0	0
ENSMUSG00000108216.1	0	0	0	0	0	0
ENSMUSG00000108217.1	0	0	0	0	0	0
ENSMUSG00000108219.1	0	0	0	0	0	0
ENSMUSG00000108220.1	0	0	0	0	0	0
ENSMUSG00000108227.1	0	0	0	0	0	0
ENSMUSG00000108228.2	0	0	0	0	0	0
ENSMUSG00000108229.1	0	0	0	0	0	0
ENSMUSG00000108232.1	0	0	0	0	0	0
ENSMUSG00000108234.1	0	0	0	0	0	0
ENSMUSG00000108236.1	8	0	2	0	2	0
ENSMUSG00000108237.1	23	30	33	30	27	39
ENSMUSG00000108238.1	0	0	4	10	0	1
ENSMUSG00000108239.1	0	0	1	9	5	11
ENSMUSG00000108242.1	0	0	0	0	0	0
ENSMUSG00000108244.1	0	0	0	0	2	0
ENSMUSG00000108246.1	0	0	0	0	0	0
ENSMUSG00000108254.1	0	0	0	0	0	0
ENSMUSG00000108255.1	0	0	2	10	2	0
ENSMUSG00000108256.1	0	0	0	0	0	0
ENSMUSG00000108258.1	0	0	0	0	0	0
ENSMUSG00000108260.1	0	0	0	0	0	0
ENSMUSG00000108263.1	0	0	0	0	0	0
ENSMUSG00000108264.1	0	0	0	0	0	0
ENSMUSG00000108267.1	0	0	5	0	1	4
ENSMUSG00000108268.1	0	0	0	0	0	0
ENSMUSG00000108271.1	0	0	0	0	0	0
ENSMUSG00000108274.1	0	0	0	0	0	0
ENSMUSG00000108276.1	0	0	11	0	0	0
ENSMUSG00000108278.1	0	0	0	0	0	0
ENSMUSG00000108282.1	0	0	0	0	0	0
ENSMUSG00000108283.1	0	0	0	0	0	0
ENSMUSG00000108285.1	0	0	0	0	0	0
ENSMUSG00000108286.1	0	0	0	0	0	0
ENSMUSG00000108288.1	0	0	0	0	0	0
ENSMUSG00000108289.1	0	0	0	0	0	0
ENSMUSG00000108290.1	0	0	0	0	0	0
ENSMUSG00000108291.1	0	0	0	0	0	0
ENSMUSG00000108295.2	0	0	0	0	0	0
ENSMUSG00000108297.1	0	0	0	0	0	0
ENSMUSG00000108298.1	0	0	0	0	0	0
ENSMUSG00000108303.1	0	0	0	0	0	0
ENSMUSG00000108308.1	0	0	0	0	0	0
ENSMUSG00000108310.1	0	0	0	0	0	0
ENSMUSG00000108311.1	0	0	0	0	0	1
ENSMUSG00000108313.1	0	0	0	0	0	0
ENSMUSG00000108315.1	0	0	0	0	0	0
ENSMUSG00000108317.1	0	0	0	0	0	0
ENSMUSG00000108318.1	0	0	0	1	0	0
ENSMUSG00000108319.1	0	0	0	0	1	0
ENSMUSG00000108320.1	0	0	0	0	0	0
ENSMUSG00000108321.1	0	0	0	0	0	0
ENSMUSG00000108322.1	0	0	0	0	0	0
ENSMUSG00000108324.1	0	0	0	0	0	0
ENSMUSG00000108325.1	0	0	0	0	0	0
ENSMUSG00000108327.1	0	0	0	0	0	0
ENSMUSG00000108329.1	0	0	0	0	0	0
ENSMUSG00000108330.1	0	0	0	0	0	0
ENSMUSG00000108332.1	0	0	0	0	0	0
ENSMUSG00000108333.1	0	0	0	0	0	1
ENSMUSG00000108334.1	0	0	0	0	0	0
ENSMUSG00000108338.1	0	0	0	0	0	0
ENSMUSG00000108341.1	0	0	0	0	0	0
ENSMUSG00000108345.1	0	0	0	0	0	0
ENSMUSG00000108350.1	9	16	17	12	7	14
ENSMUSG00000108351.1	0	0	0	0	0	0
ENSMUSG00000108353.1	7	11	8	1	3	0
ENSMUSG00000108354.1	0	0	0	0	0	0
ENSMUSG00000108356.1	1	0	3	3	1	0
ENSMUSG00000108358.1	0	0	3	3	5	0
ENSMUSG00000108359.1	0	0	0	0	0	0
ENSMUSG00000108360.1	0	0	0	0	0	0
ENSMUSG00000108361.1	0	0	0	0	0	0
ENSMUSG00000108364.1	0	0	0	0	0	0
ENSMUSG00000108365.1	0	0	4	0	1	0
ENSMUSG00000108368.1	15	2	0	2	4	0
ENSMUSG00000108371.1	0	0	0	0	0	0
ENSMUSG00000108372.1	0	0	0	0	0	0
ENSMUSG00000108373.1	0	0	0	0	0	0
ENSMUSG00000108375.1	0	0	0	0	0	0
ENSMUSG00000108376.1	0	0	0	0	0	0
ENSMUSG00000108378.1	163	125	75	92	116	71
ENSMUSG00000108379.1	0	0	13	0	5	3
ENSMUSG00000108382.1	0	0	0	0	2	0
ENSMUSG00000108383.1	0	0	0	0	0	0
ENSMUSG00000108384.1	0	0	0	0	0	0
ENSMUSG00000108385.1	0	0	0	0	0	0
ENSMUSG00000108387.1	0	0	0	0	1	0
ENSMUSG00000108388.1	0	0	0	0	0	0
ENSMUSG00000108389.1	0	0	12	3	1	0
ENSMUSG00000108390.1	0	0	0	0	0	0
ENSMUSG00000108391.1	0	0	0	0	0	0
ENSMUSG00000108393.1	0	0	0	0	0	0
ENSMUSG00000108394.1	0	1	0	0	0	0
ENSMUSG00000108395.1	0	0	0	0	0	0
ENSMUSG00000108402.1	0	0	1	5	4	0
ENSMUSG00000108407.1	0	0	0	0	0	0
ENSMUSG00000108409.1	0	0	0	0	0	0
ENSMUSG00000108410.1	0	0	0	0	0	0
ENSMUSG00000108411.1	0	0	0	0	0	0
ENSMUSG00000108412.1	0	0	0	0	0	0
ENSMUSG00000108413.1	0	0	0	0	0	0
ENSMUSG00000108414.1	135	127	86	112	62	79
ENSMUSG00000108415.1	0	9	6	7	2	0
ENSMUSG00000108416.1	0	0	0	0	1	3
ENSMUSG00000108417.1	0	7	2	0	2	0
ENSMUSG00000108418.1	0	0	0	0	0	0
ENSMUSG00000108419.1	0	0	0	0	0	0
ENSMUSG00000108420.1	0	0	0	0	0	0
ENSMUSG00000108421.1	0	0	0	0	0	0
ENSMUSG00000108422.1	0	0	0	0	0	0
ENSMUSG00000108425.1	0	0	0	0	0	0
ENSMUSG00000108427.1	0	0	0	0	0	4
ENSMUSG00000108428.1	0	0	0	0	0	0
ENSMUSG00000108431.1	0	0	0	0	0	0
ENSMUSG00000108432.1	0	0	0	0	0	0
ENSMUSG00000108434.1	0	0	0	0	0	0
ENSMUSG00000108435.1	1	4	4	25	10	6
ENSMUSG00000108436.1	0	0	0	0	1	0
ENSMUSG00000108441.1	0	0	0	0	0	0
ENSMUSG00000108443.1	0	4	0	1	1	0
ENSMUSG00000108446.1	11	0	3	11	2	3
ENSMUSG00000108447.1	0	1	1	3	0	0
ENSMUSG00000108448.2	7	5	0	12	1	2
ENSMUSG00000108449.1	0	0	0	0	0	0
ENSMUSG00000108452.1	0	0	0	0	0	0
ENSMUSG00000108455.1	0	0	0	0	0	0
ENSMUSG00000108456.1	0	0	2	4	3	0
ENSMUSG00000108460.1	8	0	2	0	1	8
ENSMUSG00000108461.1	0	20	2	12	0	17
ENSMUSG00000108465.1	0	6	17	1	1	9
ENSMUSG00000108466.1	0	0	0	1	0	1
ENSMUSG00000108467.1	0	0	0	0	0	0
ENSMUSG00000108468.1	0	0	0	0	0	0
ENSMUSG00000108469.1	0	0	0	0	0	1
ENSMUSG00000108470.1	0	0	0	2	2	0
ENSMUSG00000108472.1	0	0	0	1	1	0
ENSMUSG00000108473.1	0	0	0	0	0	0
ENSMUSG00000108474.1	0	0	0	0	0	0
ENSMUSG00000108476.1	0	0	2	2	0	0
ENSMUSG00000108477.1	10	14	2	22	5	14
ENSMUSG00000108478.1	0	0	0	0	0	0
ENSMUSG00000108479.1	0	0	0	0	0	0
ENSMUSG00000108480.1	0	0	0	0	0	0
ENSMUSG00000108481.1	0	0	0	0	0	0
ENSMUSG00000108483.1	6	0	2	0	0	0
ENSMUSG00000108486.1	0	9	2	0	1	0
ENSMUSG00000108489.1	0	0	0	0	0	0
ENSMUSG00000108490.1	0	0	0	0	0	0
ENSMUSG00000108493.1	0	0	0	0	0	0
ENSMUSG00000108494.1	0	0	2	1	3	0
ENSMUSG00000108495.1	0	0	0	0	0	0
ENSMUSG00000108497.1	0	0	0	0	0	0
ENSMUSG00000108500.1	0	0	0	0	0	0
ENSMUSG00000108504.1	0	0	0	0	0	0
ENSMUSG00000108505.1	0	0	0	0	0	0
ENSMUSG00000108507.1	0	0	0	0	0	0
ENSMUSG00000108509.1	0	4	0	0	0	0
ENSMUSG00000108511.1	0	0	2	0	0	0
ENSMUSG00000108513.1	0	0	0	0	0	0
ENSMUSG00000108514.1	0	0	0	0	0	0
ENSMUSG00000108519.1	0	0	0	0	0	0
ENSMUSG00000108520.1	0	0	4	0	0	0
ENSMUSG00000108521.1	1	1	0	5	2	0
ENSMUSG00000108522.1	0	0	0	0	0	0
ENSMUSG00000108523.1	0	3	2	0	1	0
ENSMUSG00000108524.1	0	0	0	0	0	0
ENSMUSG00000108526.1	11	0	6	5	1	5
ENSMUSG00000108530.1	0	0	0	0	1	0
ENSMUSG00000108531.1	0	0	0	0	0	0
ENSMUSG00000108532.1	0	0	0	0	0	0
ENSMUSG00000108533.1	0	0	0	0	0	0
ENSMUSG00000108536.1	0	0	0	5	1	0
ENSMUSG00000108542.1	0	0	0	0	0	0
ENSMUSG00000108543.1	0	0	4	0	0	0
ENSMUSG00000108545.1	0	0	0	0	0	0
ENSMUSG00000108546.1	0	0	0	0	0	0
ENSMUSG00000108548.1	0	0	0	0	0	0
ENSMUSG00000108550.1	0	0	0	0	0	0
ENSMUSG00000108551.1	0	2	6	2	2	0
ENSMUSG00000108553.1	0	0	0	0	0	0
ENSMUSG00000108555.1	0	0	0	0	0	0
ENSMUSG00000108557.1	0	0	0	0	0	0
ENSMUSG00000108560.1	0	0	0	0	0	0
ENSMUSG00000108563.1	0	0	0	0	0	0
ENSMUSG00000108569.1	0	0	0	0	0	0
ENSMUSG00000108572.1	0	0	0	0	0	0
ENSMUSG00000108573.1	0	0	2	0	0	0
ENSMUSG00000108574.1	0	0	0	0	0	0
ENSMUSG00000108575.1	0	0	0	0	0	0
ENSMUSG00000108576.1	0	0	0	0	1	0
ENSMUSG00000108579.1	0	0	0	1	0	0
ENSMUSG00000108580.1	0	0	0	0	0	0
ENSMUSG00000108581.1	0	0	0	0	0	0
ENSMUSG00000108583.1	0	0	0	0	0	0
ENSMUSG00000108584.1	139	78	160	128	153	155
ENSMUSG00000108587.1	0	0	0	0	0	0
ENSMUSG00000108588.1	0	0	6	0	0	0
ENSMUSG00000108591.1	0	27	13	21	15	20
ENSMUSG00000108592.1	0	4	0	0	0	0
ENSMUSG00000108593.1	0	0	0	0	0	0
ENSMUSG00000108594.1	0	0	0	0	1	1
ENSMUSG00000108597.1	0	0	0	0	0	0
ENSMUSG00000108599.1	0	0	0	2	0	0
ENSMUSG00000108600.1	0	0	0	0	2	0
ENSMUSG00000108601.1	0	0	0	0	0	0
ENSMUSG00000108603.1	0	0	0	0	0	0
ENSMUSG00000108604.1	0	0	0	0	0	0
ENSMUSG00000108607.2	0	0	0	0	0	0
ENSMUSG00000108613.1	0	0	0	0	0	0
ENSMUSG00000108614.1	0	0	3	0	0	0
ENSMUSG00000108616.1	0	0	2	10	5	10
ENSMUSG00000108617.1	0	9	0	0	0	0
ENSMUSG00000108618.1	0	0	0	0	1	0
ENSMUSG00000108619.1	0	0	0	0	0	0
ENSMUSG00000108620.1	0	10	1	0	0	0
ENSMUSG00000108621.1	230	181	190	238	191	210
ENSMUSG00000108622.1	1	0	0	0	0	0
ENSMUSG00000108623.1	0	0	0	0	0	0
ENSMUSG00000108624.1	0	0	0	0	0	0
ENSMUSG00000108625.1	0	0	0	0	0	0
ENSMUSG00000108626.1	4	9	8	2	9	6
ENSMUSG00000108627.1	0	0	0	0	0	0
ENSMUSG00000108630.1	0	0	0	0	0	0
ENSMUSG00000108633.1	0	0	0	0	0	0
ENSMUSG00000108634.1	0	0	0	0	1	0
ENSMUSG00000108635.1	0	0	0	0	0	0
ENSMUSG00000108640.1	0	0	0	0	0	0
ENSMUSG00000108643.1	0	0	0	0	0	0
ENSMUSG00000108644.1	0	0	1	0	0	0
ENSMUSG00000108645.1	0	0	0	0	0	0
ENSMUSG00000108648.1	0	0	0	0	0	0
ENSMUSG00000108650.1	0	0	0	0	1	0
ENSMUSG00000108652.1	0	0	0	0	0	0
ENSMUSG00000108655.1	0	13	2	6	0	7
ENSMUSG00000108657.1	0	0	0	0	0	0
ENSMUSG00000108658.1	0	0	1	0	0	0
ENSMUSG00000108659.1	0	9	0	0	1	2
ENSMUSG00000108660.1	0	1	0	0	0	3
ENSMUSG00000108661.1	0	0	0	0	0	0
ENSMUSG00000108665.1	0	0	0	0	0	0
ENSMUSG00000108668.1	0	1	0	0	1	0
ENSMUSG00000108669.1	0	0	0	0	0	0
ENSMUSG00000108670.1	0	0	0	0	0	0
ENSMUSG00000108671.1	0	0	0	0	0	0
ENSMUSG00000108672.1	0	0	0	0	0	0
ENSMUSG00000108675.1	0	0	0	0	0	0
ENSMUSG00000108676.1	0	6	2	0	0	0
ENSMUSG00000108677.1	0	0	0	0	0	0
ENSMUSG00000108678.1	0	0	0	0	0	0
ENSMUSG00000108683.1	0	0	0	0	0	0
ENSMUSG00000108685.1	0	0	0	0	0	0
ENSMUSG00000108688.1	0	5	0	0	3	3
ENSMUSG00000108689.1	0	0	0	1	0	0
ENSMUSG00000108693.1	0	0	0	0	1	0
ENSMUSG00000108695.1	0	0	0	2	1	0
ENSMUSG00000108697.1	0	0	0	0	0	0
ENSMUSG00000108701.1	0	0	0	1	2	0
ENSMUSG00000108703.1	0	0	0	0	0	0
ENSMUSG00000108704.1	0	0	0	0	0	0
ENSMUSG00000108709.1	0	0	0	0	0	0
ENSMUSG00000108711.1	0	0	0	0	0	0
ENSMUSG00000108713.1	0	0	0	0	0	0
ENSMUSG00000108714.1	0	0	0	0	0	0
ENSMUSG00000108717.1	0	0	0	0	0	0
ENSMUSG00000108718.1	0	0	0	0	0	0
ENSMUSG00000108719.1	0	0	0	0	0	0
ENSMUSG00000108720.1	0	0	0	0	0	0
ENSMUSG00000108721.1	0	0	0	0	0	0
ENSMUSG00000108722.1	0	0	0	0	0	0
ENSMUSG00000108723.1	0	0	0	0	0	0
ENSMUSG00000108724.1	0	0	0	0	0	0
ENSMUSG00000108725.1	0	0	0	0	0	0
ENSMUSG00000108726.1	0	0	0	0	0	0
ENSMUSG00000108732.1	0	15	3	4	5	6
ENSMUSG00000108734.1	0	0	0	0	0	0
ENSMUSG00000108736.1	0	0	3	4	11	0
ENSMUSG00000108737.1	0	0	1	0	0	0
ENSMUSG00000108738.1	0	14	0	7	9	11
ENSMUSG00000108739.1	0	0	0	0	0	0
ENSMUSG00000108741.1	0	1	3	3	2	0
ENSMUSG00000108748.1	0	0	0	0	0	0
ENSMUSG00000108749.1	0	0	0	0	0	0
ENSMUSG00000108750.1	0	0	0	0	0	0
ENSMUSG00000108751.1	0	0	1	0	0	0
ENSMUSG00000108752.1	0	0	0	0	0	0
ENSMUSG00000108753.1	0	0	0	2	0	7
ENSMUSG00000108754.1	0	0	0	0	0	0
ENSMUSG00000108756.1	0	0	0	0	0	0
ENSMUSG00000108757.1	0	0	0	0	0	0
ENSMUSG00000108760.1	0	0	0	0	0	0
ENSMUSG00000108766.1	4	0	0	0	0	0
ENSMUSG00000108770.1	0	0	0	0	0	0
ENSMUSG00000108771.1	0	0	0	0	0	0
ENSMUSG00000108773.1	0	0	0	0	0	0
ENSMUSG00000108774.1	0	0	0	0	0	0
ENSMUSG00000108776.1	0	0	0	0	0	0
ENSMUSG00000108777.1	0	0	0	0	0	0
ENSMUSG00000108778.1	0	0	0	0	0	0
ENSMUSG00000108779.1	0	0	0	0	0	0
ENSMUSG00000108780.1	0	0	0	0	0	0
ENSMUSG00000108781.1	0	0	0	0	0	0
ENSMUSG00000108782.1	0	0	0	0	0	0
ENSMUSG00000108783.1	0	0	0	0	0	0
ENSMUSG00000108784.1	0	0	0	0	0	0
ENSMUSG00000108787.1	0	0	0	6	0	0
ENSMUSG00000108788.1	0	0	0	0	0	0
ENSMUSG00000108790.1	0	0	0	0	0	0
ENSMUSG00000108791.1	0	0	0	0	0	0
ENSMUSG00000108795.1	0	0	0	0	0	0
ENSMUSG00000108800.1	0	0	0	0	0	0
ENSMUSG00000108801.1	0	10	0	16	1	6
ENSMUSG00000108802.1	0	0	6	0	1	0
ENSMUSG00000108803.1	0	0	0	0	0	0
ENSMUSG00000108804.1	0	0	0	0	0	0
ENSMUSG00000108806.1	0	0	0	0	0	0
ENSMUSG00000108807.1	0	0	0	0	0	0
ENSMUSG00000108808.1	0	0	0	0	0	0
ENSMUSG00000108811.1	0	0	0	0	0	0
ENSMUSG00000108812.1	0	0	8	0	0	0
ENSMUSG00000108814.1	25	37	22	37	28	23
ENSMUSG00000108819.1	0	0	0	0	0	0
ENSMUSG00000108820.1	0	0	0	0	0	0
ENSMUSG00000108821.1	0	0	0	0	0	0
ENSMUSG00000108822.1	0	0	0	0	0	0
ENSMUSG00000108824.1	0	0	0	0	0	0
ENSMUSG00000108825.1	0	4	0	1	0	0
ENSMUSG00000108826.1	0	0	0	0	0	0
ENSMUSG00000108828.1	0	0	0	0	0	0
ENSMUSG00000108830.1	0	0	0	0	0	0
ENSMUSG00000108832.1	13	5	7	8	9	0
ENSMUSG00000108836.1	0	0	0	0	0	0
ENSMUSG00000108839.1	0	0	0	0	0	0
ENSMUSG00000108842.1	0	0	0	0	0	0
ENSMUSG00000108845.1	0	0	0	0	0	0
ENSMUSG00000108846.1	0	0	0	0	0	0
ENSMUSG00000108847.1	0	0	0	0	0	0
ENSMUSG00000108848.1	0	0	0	0	0	0
ENSMUSG00000108849.1	0	0	0	0	0	0
ENSMUSG00000108850.1	0	0	0	0	0	0
ENSMUSG00000108851.1	0	0	0	0	0	0
ENSMUSG00000108854.1	7	10	0	2	2	0
ENSMUSG00000108856.1	0	0	0	0	0	0
ENSMUSG00000108861.1	0	0	0	0	0	0
ENSMUSG00000108864.1	0	0	0	0	0	0
ENSMUSG00000108865.1	0	0	0	0	0	0
ENSMUSG00000108866.1	26	0	6	31	17	18
ENSMUSG00000108867.1	5	0	0	0	0	0
ENSMUSG00000108868.1	0	0	0	0	0	0
ENSMUSG00000108869.1	0	0	0	0	0	0
ENSMUSG00000108870.1	0	0	0	0	0	0
ENSMUSG00000108871.1	0	1	0	1	0	0
ENSMUSG00000108872.1	0	0	0	0	0	0
ENSMUSG00000108875.1	0	0	0	0	0	0
ENSMUSG00000108876.1	0	0	0	0	0	0
ENSMUSG00000108878.1	1588	1904	1134	2159	1485	1892
ENSMUSG00000108880.1	0	5	0	0	0	0
ENSMUSG00000108883.1	0	0	0	0	0	0
ENSMUSG00000108884.1	0	0	2	0	0	0
ENSMUSG00000108885.1	0	0	0	0	0	0
ENSMUSG00000108886.1	0	0	0	0	0	0
ENSMUSG00000108888.1	0	0	4	2	0	0
ENSMUSG00000108890.1	0	0	0	0	0	0
ENSMUSG00000108893.1	0	0	0	0	0	0
ENSMUSG00000108894.1	8	5	0	1	6	3
ENSMUSG00000108897.1	0	0	0	0	0	0
ENSMUSG00000108899.1	0	0	0	0	0	0
ENSMUSG00000108903.1	0	0	0	0	0	0
ENSMUSG00000108905.1	0	0	0	0	0	0
ENSMUSG00000108910.1	0	0	0	0	0	0
ENSMUSG00000108912.1	0	0	0	0	0	0
ENSMUSG00000108917.1	0	0	0	0	0	0
ENSMUSG00000108918.1	0	0	0	0	0	0
ENSMUSG00000108920.1	0	0	0	0	0	0
ENSMUSG00000108923.1	0	0	0	0	0	0
ENSMUSG00000108924.1	0	0	0	0	0	0
ENSMUSG00000108930.1	0	3	0	0	0	0
ENSMUSG00000108932.1	0	0	0	0	0	0
ENSMUSG00000108934.1	0	0	0	0	0	0
ENSMUSG00000108935.1	0	0	0	0	0	0
ENSMUSG00000108940.1	14	0	7	15	5	0
ENSMUSG00000108941.1	0	0	0	0	0	0
ENSMUSG00000108942.1	0	0	0	0	0	0
ENSMUSG00000108943.1	0	0	0	0	0	0
ENSMUSG00000108949.1	0	0	0	0	0	0
ENSMUSG00000108950.1	0	0	0	0	0	0
ENSMUSG00000108952.1	0	0	0	0	0	0
ENSMUSG00000108953.1	0	0	0	0	0	0
ENSMUSG00000108954.1	0	2	0	0	0	0
ENSMUSG00000108955.1	0	0	3	2	2	2
ENSMUSG00000108956.1	0	0	0	0	0	0
ENSMUSG00000108957.1	0	0	0	0	0	0
ENSMUSG00000108959.1	0	0	0	0	0	0
ENSMUSG00000108961.1	0	0	0	0	0	0
ENSMUSG00000108967.1	0	0	0	0	0	0
ENSMUSG00000108968.1	0	0	0	0	0	0
ENSMUSG00000108969.1	0	0	0	0	0	0
ENSMUSG00000108970.1	1	10	6	4	10	2
ENSMUSG00000108977.1	0	0	0	0	0	0
ENSMUSG00000108978.1	0	0	0	0	0	0
ENSMUSG00000108979.1	0	0	0	0	0	0
ENSMUSG00000108980.1	0	0	0	0	0	0
ENSMUSG00000108983.1	0	0	0	0	0	0
ENSMUSG00000108984.1	0	0	0	3	0	0
ENSMUSG00000108985.1	0	0	0	0	0	0
ENSMUSG00000108986.1	0	0	0	0	0	0
ENSMUSG00000108987.1	0	0	0	4	0	0
